# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed May  1 10:42:52 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 6.20000 80.0000000000 2.6333973408   72.344  6.004  4.6276  3.756    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.01e-06      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -10.241 -6.587 -6.744 -6.299
0.0152 0.01508 6.20000 83.5380249023 2.6334269047   75.071  6.036  4.6238  3.724    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.71e-06      0.00 7.092e-01 2.755e-01 2.745e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -10.321 -6.705 -6.860 -6.421
0.0152 0.01508 6.20000 90.0000000000 2.6334741116   79.945  6.091  4.6156  3.664    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.05e-06      0.00 7.092e-01 2.755e-01 2.745e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -10.458 -6.897 -7.051 -6.614
0.0152 0.01508 6.20000 93.7482528687 2.6334981918   82.686  6.120  4.6097  3.627    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -8.81e-06      0.00 7.092e-01 2.755e-01 2.742e-03 7.453e-04 6.718e-03 -1.000 1.527e-02 -10.530 -6.999 -7.153 -6.715
0.0152 0.01508 6.20000 95.0000000000 2.6335055828   83.589  6.129  4.6076  3.613    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.07e-06      0.00 7.091e-01 2.756e-01 2.706e-03 8.008e-04 6.703e-03 -1.000 1.528e-02 -10.553 -7.032 -7.186 -6.748
0.0152 0.01508 6.20000 100.0000000000 2.6335334778   87.156  6.165  4.5997  3.564    0  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-05      0.00 7.057e-01 2.790e-01 1.987e-03 2.282e-03 5.979e-03 -1.000 1.530e-02 -10.642 -7.139 -7.290 -6.868
0.0152 0.01508 6.20000 114.6660232544 2.6335995197   97.127  6.257  4.5990  3.516    0  0.000  0.159     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-05      0.00 6.691e-01 3.158e-01 4.710e-04 7.267e-03 2.324e-03 -1.000 1.511e-02 -10.872 -7.380 -7.530 -7.112
0.0152 0.01508 6.20000 120.0000000000 2.6336188316  100.596  6.287  4.5999  3.505    0  0.000  0.107     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-05      0.00 6.539e-01 3.310e-01 8.912e-05 8.717e-03 1.182e-03 -1.000 1.504e-02 -10.948 -7.452 -7.601 -7.184
0.0152 0.01508 6.20000 140.3237609863 2.6336188316  113.015  6.385  4.6180  3.530    0  0.000  0.444     0.00     0.00     0.00     0.00     0.00 -1 -2.26e-05      0.00 5.919e-01 3.931e-01 9.766e-05 9.354e-03 4.467e-04 -1.000 1.496e-02 -11.193 -7.573 -7.735 -7.273
0.0152 0.01508 6.20000 150.0000000000 2.6336188316  118.607  6.426  4.6275  3.548    0  0.000  0.618     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-05      0.00 5.631e-01 4.220e-01 1.007e-04 9.553e-03 2.182e-04 -1.000 1.493e-02 -11.296 -7.610 -7.772 -7.310
0.0152 0.01508 6.20000 200.0000000000 2.6336188316  144.848  6.591  4.6814  3.685    0  0.000  1.096     0.00     0.00     0.00     0.00     0.00 -1 -4.62e-05      0.00 4.338e-01 5.513e-01 1.069e-04 9.629e-03 1.298e-04  6.264 1.495e-02 -11.708 -7.653 -7.812 -7.365
0.0152 0.01508 6.20000 219.2051544189 2.6336188316  154.844  6.641  4.6954  3.721    0  0.000  1.158     0.00     0.00     0.00     0.00     0.00 -1 -6.06e-05      0.00 4.006e-01 5.845e-01 1.085e-04 9.633e-03 1.247e-04  6.492 1.492e-02 -11.832 -7.694 -7.850 -7.415
0.0152 0.01508 6.20000 250.0000000000 2.6336188316  167.199  6.703  4.7205  3.792    0  0.000  1.234     0.00     0.00     0.00     0.00     0.00 -1 -0.000108      0.00 3.437e-01 6.413e-01 1.110e-04 9.638e-03 1.198e-04  6.711 1.493e-02 -11.988 -7.743 -7.889 -7.497
0.0152 0.01508 6.20000 283.9104003906 2.6336188316  185.631  6.775  4.7350  3.824    0  0.000  1.283     0.00     0.00     0.00     0.00     0.00 -1 -0.000144      0.00 3.073e-01 6.777e-01 1.129e-04 9.639e-03 1.173e-04  6.830 1.497e-02 -12.167 -7.865 -8.007 -7.631
0.0152 0.01508 6.20000 300.0000000000 2.6336188316  192.555  6.801  4.7410  3.838    0  0.000  1.303     0.00     0.00     0.00     0.00     0.00 -1 -0.000159      0.00 2.917e-01 6.933e-01 1.137e-04 9.639e-03 1.164e-04  6.877 1.496e-02 -12.233 -7.903 -8.044 -7.673
0.0152 0.01508 6.20000 335.4063415527 2.6336188316  187.273  6.801  4.7581  3.894    0  0.000  1.348     0.00     0.00     0.00     0.00     0.00 -1  -0.00037      0.00 2.483e-01 7.368e-01 1.151e-04 9.644e-03 1.142e-04  6.996 1.497e-02 -12.233 -8.167 -8.277 -8.013
0.0152 0.01508 6.20000 350.0000000000 2.6336188316  185.553  6.800  4.7633  3.912    0  0.000  1.360     0.00     0.00     0.00     0.00     0.00 -1 -0.000501      0.00 2.354e-01 7.496e-01 1.156e-04 9.645e-03 1.137e-04  7.031 1.494e-02 -12.230 -8.322 -8.422 -8.192
0.0152 0.01508 6.20000 350.0000915527 2.6336188316  172.602  6.766  4.7632  3.914    0  0.000  1.362     0.00     0.00     0.00     0.00     0.00 -1 -0.000441      0.00 2.243e-01 7.607e-01 1.178e-04 9.638e-03 1.191e-04  7.024 1.497e-02 -12.145 -8.199 -8.301 -8.064
0.0152 0.01508 6.20000 350.0001831055 2.6336188316  157.268  6.721  4.7620  3.913    0  0.000  1.362     0.00     0.00     0.00     0.00     0.00 -1 -0.000372      0.00 2.129e-01 7.721e-01 1.206e-04 9.629e-03 1.261e-04  7.008 1.497e-02 -12.033 -8.040 -8.145 -7.898
0.0152 0.01508 6.20000 350.0003051758 2.6336188316  142.926  6.676  4.7607  3.912    0  0.000  1.360     0.00     0.00     0.00     0.00     0.00 -1 -0.000312      0.00 2.012e-01 7.838e-01 1.235e-04 9.620e-03 1.334e-04  6.986 1.497e-02 -11.919 -7.879 -7.986 -7.729
0.0152 0.01508 6.20000 350.0004272461 2.6336188316  129.969  6.630  4.7596  3.912    0  0.000  1.360     0.00     0.00     0.00     0.00     0.00 -1 -0.000262      0.00 1.896e-01 7.955e-01 1.263e-04 9.610e-03 1.406e-04  6.964 1.497e-02 -11.805 -7.730 -7.840 -7.574
0.0152 0.01508 6.20000 350.0005187988 2.6336188316  118.182  6.585  4.7587  3.913    0  0.000  1.361     0.00     0.00     0.00     0.00     0.00 -1  -0.00022      0.00 1.777e-01 8.074e-01 1.293e-04 9.601e-03 1.477e-04  6.938 1.497e-02 -11.692 -7.581 -7.694 -7.419
0.0152 0.01508 6.20000 350.0006103516 2.6336188316  107.710  6.540  4.7579  3.914    0  0.000  1.361     0.00     0.00     0.00     0.00     0.00 -1 -0.000185      0.00 1.662e-01 8.189e-01 1.321e-04 9.592e-03 1.546e-04  6.908 1.493e-02 -11.580 -7.433 -7.549 -7.265
0.0152 0.01508 6.20000 350.0007324219 2.6336188316   98.147  6.495  4.7571  3.915    0  0.000  1.362     0.00     0.00     0.00     0.00     0.00 -1 -0.000155      0.00 1.546e-01 8.305e-01 1.350e-04 9.583e-03 1.615e-04  6.872 1.497e-02 -11.467 -7.281 -7.399 -7.106
0.0152 0.01508 6.20000 350.0008239746 2.6336188316   89.637  6.451  4.7564  3.918    0  0.000  1.364     0.00     0.00     0.00     0.00     0.00 -1 -0.000132      0.00 1.433e-01 8.418e-01 1.378e-04 9.575e-03 1.682e-04  6.832 1.493e-02 -11.357 -7.145 -7.266 -6.964
0.0152 0.01508 6.20000 350.0009460449 2.6336188316   81.699  6.405  4.7559  3.921    0  0.000  1.367     0.00     0.00     0.00     0.00     0.00 -1  -0.00011      0.00 1.316e-01 8.535e-01 1.408e-04 9.570e-03 1.749e-04  6.784 1.497e-02 -11.243 -7.000 -7.124 -6.811
0.0152 0.01508 6.20000 350.0010375977 2.6336188316   74.609  6.361  4.7555  3.924    0  0.000  1.372     0.00     0.00     0.00     0.00     0.00 -1 -9.39e-05      0.00 1.200e-01 8.650e-01 1.438e-04 9.561e-03 1.814e-04  6.729 1.501e-02 -11.132 -6.862 -6.988 -6.667
0.0152 0.01508 6.20000 350.0011291504 2.6336188316   67.862  6.315  4.7551  3.927    0  0.000  1.380     0.00     0.00     0.00     0.00     0.00 -1 -7.84e-05      0.00 1.079e-01 8.771e-01 1.470e-04 9.552e-03 1.882e-04  6.658 1.503e-02 -11.017 -6.714 -6.843 -6.512
0.0152 0.01508 6.20000 350.0012512207 2.6336188316   61.761  6.270  4.7555  3.933    0  0.000  1.391     0.00     0.00     0.00     0.00     0.00 -1 -6.52e-05      0.00 9.572e-02 8.893e-01 1.504e-04 9.543e-03 1.947e-04  6.577 1.498e-02 -10.904 -6.564 -6.696 -6.354
0.0152 0.01508 6.20000 350.0013427734 2.6336188316   56.334  6.225  4.7566  3.942    0  0.000  1.406     0.00     0.00     0.00     0.00     0.00 -1 -5.57e-05      0.00 8.359e-02 9.014e-01 1.539e-04 9.534e-03 2.010e-04  6.501 1.498e-02 -10.793 -6.427 -6.561 -6.211
0.0152 0.01508 6.20000 350.0014343262 2.6336188316   51.811  6.185  4.7584  3.953    0  0.000  1.425     0.00     0.00     0.00     0.00     0.00 -1 -4.79e-05      0.00 7.238e-02 9.127e-01 1.573e-04 9.526e-03 2.065e-04  6.445 1.496e-02 -10.693 -6.295 -6.431 -6.074
0.0152 0.01508 6.20000 350.0015258789 2.6336188316   47.663  6.145  4.7614  3.968    0  0.000  1.451     0.00     0.00     0.00     0.00     0.00 -1 -4.07e-05      0.00 6.108e-02 9.240e-01 1.611e-04 9.517e-03 2.118e-04  6.487 1.495e-02 -10.593 -6.152 -6.290 -5.925
0.0152 0.01508 6.20000 350.0016174316 2.6336188316   44.311  6.111  4.7657  3.989    0  0.000  1.481     0.00     0.00     0.00     0.00     0.00 -1 -3.55e-05      0.00 5.123e-02 9.338e-01 1.647e-04 9.510e-03 2.162e-04  6.621 1.497e-02 -10.507 -6.019 -6.159 -5.787
0.0152 0.01508 6.20000 350.0016784668 2.6336188316   41.636  6.081  4.7722  4.017    0  0.000  1.517     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-05      0.00 4.275e-02 9.423e-01 1.683e-04 9.499e-03 2.197e-04  6.837 1.496e-02 -10.433 -5.893 -6.034 -5.658
0.0152 0.01508 6.20000 350.0017395020 2.6336188316   39.956  6.062  4.7794  4.047    0  0.000  1.542     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-05      0.00 3.848e-02 9.465e-01 1.706e-04 9.494e-03 2.220e-04  6.952 1.499e-02 -10.386 -5.790 -5.932 -5.553
0.0152 0.01508 6.20000 350.0017700195 2.6336188316   37.955  6.066  4.8884  4.457    0  0.000  1.566     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-05      0.00 3.491e-02 9.501e-01 1.733e-04 9.489e-03 2.250e-04  7.036 1.496e-02 -10.394 -5.111 -5.247 -4.890
0.0152 0.01508 6.20000 350.0018005371 2.6336188316   37.121  6.063  4.9353  4.638    0  0.000  1.429     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-05      0.00 3.009e-02 9.549e-01 1.605e-04 9.507e-03 2.256e-04 -1.000 1.500e-02 -10.388 -4.850 -4.982 -4.639
0.0152 0.01508 6.20000 350.0018310547 2.6336188316   36.506  6.083  5.0804  5.191    0  0.000  1.428     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-05      0.00 2.643e-02 9.586e-01 1.609e-04 9.509e-03 2.263e-04 -1.000 1.500e-02 -10.437 -4.209 -4.339 -3.999
0.0152 0.01508 6.20000 350.0018920898 2.6336188316   34.221  6.042  5.1044  5.300    0  0.000  1.796     0.00     0.00     0.00     0.00     0.00 -1 -2.64e-05      0.00 1.453e-02 9.705e-01 1.875e-04 9.472e-03 2.254e-04  8.024 1.501e-02 -10.335 -3.931 -4.060 -3.726
0.0152 0.01508 6.20000 350.0019531250 2.6336188316   31.917  6.006  5.1057  5.310    0  0.000 55.101     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-05      0.00 1.380e-02 9.410e-01 2.763e-02 5.183e-03 6.380e-04 11.215 4.517e-02 -10.246 -3.780 -3.914 -3.564
0.0152 0.01508 6.20000 350.0020446777 2.6336188316   29.321  5.968  5.1021  5.298    0  0.000 36.355     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-05      0.00 1.452e-02 7.966e-01 1.619e-01 1.517e-05 6.964e-03 11.954 1.889e-01 -10.149 -3.655 -3.840 -3.294
0.0152 0.01508 6.20000 350.0021972656 2.6336188316   26.822  5.935  5.1003  5.285    0  0.000 17.227     0.00     0.00     0.00     0.00     0.00 -1  -8.4e-06      0.00 1.555e-02 6.676e-01 2.739e-01 1.625e-05 2.301e-02 12.138 3.169e-01 -10.066 -3.572 -3.758 -3.211
0.0152 0.01508 6.20000 350.0023193359 2.6336188316   25.162  5.916  5.1038  5.290    0  0.000 10.360     0.00     0.00     0.00     0.00     0.00 -1 -5.44e-06      0.00 1.650e-02 5.609e-01 3.558e-01 1.724e-05 4.666e-02 12.210 4.226e-01 -10.020 -3.526 -3.711 -3.165
0.0152 0.01508 6.20000 350.0024414062 2.6336188316   24.120  5.910  5.1158  5.326    0  0.000  6.350     0.00     0.00     0.00     0.00     0.00 -1  -3.2e-06      0.00 1.736e-02 4.334e-01 4.362e-01 1.813e-05 9.280e-02 12.245 5.492e-01 -10.005 -3.510 -3.696 -3.149
0.0152 0.01508 6.20000 350.0025024414 2.6336188316   23.715  5.915  5.1380  5.402    0  0.000  5.627     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-06      0.00 1.780e-02 4.056e-01 4.501e-01 1.860e-05 1.062e-01 12.239 5.766e-01 -10.017 -3.522 -3.708 -3.162
0.0152 0.01508 6.20000 350.0025329590 2.6336188316   23.526  6.018  5.2901  5.903    3  0.000  5.383     0.00     0.00     0.00     0.00     0.00  0 -7.54e-06      0.00 1.797e-02 3.956e-01 4.541e-01 1.877e-05 1.120e-01 12.235 5.864e-01 -10.276 -3.782 -3.967 -3.421
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 6.30000 0.0900000036 1.0816895962    0.090 -1.384  3.4371  3.476    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.2e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.229 10.004 12.208 8.618
0.0152 0.01508 6.30000 0.1001877934 1.1726732254    0.100 -1.293  3.4446  3.462    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.8e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.001 9.694 11.813 8.327
0.0152 0.01508 6.30000 0.1037105098 1.2013746500    0.104 -1.283  3.4455  3.471    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.78e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.977 9.657 11.766 8.294
0.0152 0.01508 6.30000 0.1074483693 1.2304749489    0.107 -1.264  3.4472  3.473    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.87e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.929 9.592 11.683 8.232
0.0152 0.01508 6.30000 0.1122225970 1.2657850981    0.112 -1.230  3.4499  3.469    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.12e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.845 9.477 11.538 8.124
0.0152 0.01508 6.30000 0.1197602823 1.3177335262    0.120 -1.166  3.4548  3.453    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.7e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.685 9.270 11.281 7.929
0.0152 0.01508 6.30000 0.1224918589 1.3355200291    0.122 -1.166  3.4549  3.464    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.59e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.685 9.267 11.276 7.926
0.0152 0.01508 6.30000 0.1272437721 1.3652656078    0.127 -1.166  3.4553  3.481    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.42e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.684 9.259 11.263 7.920
0.0152 0.01508 6.30000 0.1319441497 1.3933007717    0.132 -1.152  3.4567  3.489    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.44e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.649 9.208 11.196 7.873
0.0152 0.01508 6.30000 0.1365757436 1.4196838140    0.136 -1.125  3.4590  3.486    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.65e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.583 9.118 11.083 7.789
0.0152 0.01508 6.30000 0.1409665346 1.4436427355    0.141 -1.094  3.4615  3.479    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.96e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.506 9.019 10.961 7.695
0.0152 0.01508 6.30000 0.1464823931 1.4724010229    0.146 -1.089  3.4623  3.494    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.85e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.492 8.996 10.930 7.675
0.0152 0.01508 6.30000 0.1518433392 1.4990334511    0.152 -1.087  3.4629  3.510    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.487 8.983 10.909 7.663
0.0152 0.01508 6.30000 0.1570575684 1.5237897635    0.157 -1.078  3.4643  3.521    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.65e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.464 8.947 10.861 7.630
0.0152 0.01508 6.30000 0.1652711481 1.5606945753    0.165 -1.041  3.4678  3.520    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.94e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.372 8.823 10.706 7.515
0.0152 0.01508 6.30000 0.1734960377 1.5953351259    0.173 -1.017  3.4702  3.527    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.06e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.311 8.741 10.603 7.438
0.0152 0.01508 6.30000 0.1817361712 1.6279625893    0.182 -1.009  3.4715  3.544    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.293 8.709 10.560 7.410
0.0152 0.01508 6.30000 0.1899461448 1.6586120129    0.190 -1.006  3.4728  3.565    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.75e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.284 8.687 10.526 7.391
0.0152 0.01508 6.30000 0.1980859339 1.6873449087    0.198 -0.995  3.4747  3.580    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.257 8.642 10.464 7.351
0.0152 0.01508 6.30000 0.2094423324 1.7249635458    0.209 -0.960  3.4788  3.586    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.89e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.171 8.522 10.308 7.240
0.0152 0.01508 6.30000 0.2219324112 1.7633903027    0.222 -0.928  3.4826  3.594    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.08e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.089 8.409 10.161 7.136
0.0152 0.01508 6.30000 0.2343771011 1.7989785671    0.234 -0.904  3.4858  3.607    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.14e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 7.031 8.323 10.047 7.060
0.0152 0.01508 6.30000 0.2468597442 1.8322893381    0.247 -0.891  3.4884  3.627    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.05e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.997 8.265 9.964 7.009
0.0152 0.01508 6.30000 0.2598545253 1.8647171259    0.260 -0.866  3.4921  3.639    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.15e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.934 8.175 9.844 6.927
0.0152 0.01508 6.30000 0.2791995108 1.9092750549    0.279 -0.826  3.4974  3.652    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.36e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.835 8.039 9.671 6.803
0.0152 0.01508 6.30000 0.2992767096 1.9514632225    0.299 -0.795  3.5021  3.669    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.46e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.756 7.928 9.526 6.702
0.0152 0.01508 6.30000 0.3118177056 1.9759923220    0.312 -0.772  3.5053  3.677    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.58e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.700 7.849 9.424 6.630
0.0152 0.01508 6.30000 0.3417585790 2.0296995640    0.342 -0.721  3.5126  3.695    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.86e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.573 7.671 9.193 6.471
0.0152 0.01508 6.30000 0.3500000238 2.0434176922    0.350 -0.708  3.5145  3.700    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.94e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.541 7.626 9.133 6.430
0.0152 0.01508 6.30000 0.3800646663 2.0901105404    0.380 -0.657  3.5221  3.716    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.29e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.413 7.445 8.893 6.268
0.0152 0.01508 6.30000 0.4000000358 2.1185026169    0.400 -0.626  3.5268  3.726    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.51e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.336 7.333 8.743 6.170
0.0152 0.01508 6.30000 0.4381138384 2.1679832935    0.438 -0.567  3.5363  3.743    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.99e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.187 7.118 8.455 5.982
0.0152 0.01508 6.30000 0.4530859888 2.1859130859    0.453 -0.545  3.5399  3.751    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.17e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.133 7.039 8.350 5.914
0.0152 0.01508 6.30000 0.4849800766 2.2216613293    0.485 -0.497  3.5480  3.764    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.62e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 6.012 6.860 8.107 5.760
0.0152 0.01508 6.30000 0.5000000000 2.2374541759    0.500 -0.474  3.5517  3.770    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.85e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.956 6.777 7.994 5.688
0.0152 0.01508 6.30000 0.5080851316 2.2456367016    0.508 -0.463  3.5538  3.774    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.97e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.927 6.731 7.933 5.650
0.0152 0.01508 6.30000 0.5265917182 2.2632827759    0.526 -0.435  3.5586  3.780    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.28e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.857 6.626 7.789 5.561
0.0152 0.01508 6.30000 0.5464320779 2.2806820869    0.546 -0.407  3.5635  3.788    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.59e-14      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 5.787 6.520 7.645 5.472
